customer_id,unit_price,is_promotion,holiday_name,weather_condition,customer_segment,product_id,customer_income,competitor_price,marketing_spend,product_name,lead_time,stock_level,supplier_delay,shelf_life,category,date_of_purchase,amount,quantity,location,year,month
4315,26.1,0,None,Rainy,High,465,65797.0,406.55,14041.4,Laptop,27,315,6,276,Fashion,2025-01-26,4717.23,5,Los Angeles,2025,1
6575,12.5,0,New Year,Rainy,Low,828,73876.0,56.8,12419.17,Tablet,4,953,7,36,Grocery,2025-01-26,3386.39,8,New York,2025,1
6769,346.6,0,Black Friday,Cloudy,High,967,123783.0,236.28,47962.39,Laptop,28,71,5,282,Home Appliance,2025-01-26,1592.82,8,Houston,2025,1
9616,188.65,0,Diwali,Rainy,Middle,914,132993.0,142.4,33766.49,Laptop,22,344,6,154,Electronics,2025-01-26,1248.89,7,Los Angeles,2025,1
9839,85.13,0,Diwali,Sunny,Middle,241,41079.0,386.9,39565.41,Mobile,12,787,6,53,Home Appliance,2025-01-26,601.71,5,Los Angeles,2025,1
5716,446.0,0,Black Friday,Rainy,Low,274,92005.0,271.14,20144.0,Tablet,3,60,2,333,Electronics,2025-01-26,2787.1,2,New York,2025,1
5321,114.26,0,Christmas,Cloudy,Middle,872,63243.0,417.73,2954.66,Laptop,22,439,0,138,Grocery,2025-01-26,667.23,6,San Francisco,2025,1
3924,36.11,0,None,Snowy,Middle,508,86034.0,353.44,26726.77,Laptop,21,972,4,206,Electronics,2025-01-26,2065.52,1,San Francisco,2025,1
7376,378.83,0,Black Friday,Snowy,Low,832,80660.0,142.23,17516.19,Mobile,4,908,9,311,Fashion,2025-01-26,4938.98,1,San Francisco,2025,1
3205,438.7,0,Black Friday,Cloudy,Low,214,94142.0,69.87,5075.02,TV,4,417,7,238,Grocery,2025-01-26,4801.32,3,Chicago,2025,1
2168,421.86,0,Diwali,Cloudy,Middle,309,46272.0,61.86,30082.3,Laptop,15,152,1,79,Fashion,2025-01-26,4098.87,3,Los Angeles,2025,1
4870,240.66,0,Diwali,Cloudy,High,450,118089.0,79.24,12384.49,Smartwatch,25,150,5,91,Electronics,2025-01-26,575.8,1,Chicago,2025,1
7005,286.7,0,Christmas,Rainy,Middle,841,145371.0,329.65,42226.79,Smartwatch,5,758,5,151,Electronics,2025-01-26,1624.38,9,Houston,2025,1
9956,226.17,0,None,Snowy,High,664,144266.0,347.03,39643.01,TV,21,887,1,245,Grocery,2025-01-26,644.46,9,San Francisco,2025,1
3855,285.1,1,Black Friday,Cloudy,Low,866,132983.0,27.96,24196.81,Smartwatch,14,64,1,318,Fashion,2025-01-26,2037.53,6,Houston,2025,1
6073,333.06,0,Black Friday,Rainy,Middle,611,68673.0,144.77,30757.94,Smartwatch,6,544,8,220,Fashion,2025-01-27,2498.69,2,Houston,2025,1
3216,166.47,1,Diwali,Cloudy,High,566,62011.0,395.18,41941.26,Mobile,21,643,2,337,Home Appliance,2025-01-27,271.98,7,Los Angeles,2025,1
8102,28.27,0,None,Sunny,Middle,164,100767.0,395.73,18442.53,Mobile,5,747,0,243,Grocery,2025-01-27,3102.27,5,Los Angeles,2025,1
4949,11.35,0,None,Snowy,Low,785,141833.0,456.93,8972.28,Tablet,3,832,9,283,Fashion,2025-01-27,3493.97,8,Chicago,2025,1
6874,412.38,0,Christmas,Sunny,Middle,922,67107.0,309.09,24643.77,Mobile,25,981,2,102,Fashion,2025-01-27,730.5,4,New York,2025,1
1402,117.04,0,None,Snowy,Low,291,132969.0,96.3,17318.61,TV,23,932,1,10,Home Appliance,2025-01-27,1497.67,5,Los Angeles,2025,1
8109,90.87,0,New Year,Snowy,Middle,239,130085.0,334.37,20759.06,Laptop,15,352,3,331,Electronics,2025-01-27,4207.39,3,Chicago,2025,1
3916,262.9,0,Diwali,Rainy,Middle,606,138971.0,31.76,22164.5,Mobile,14,666,1,127,Grocery,2025-01-27,3468.23,2,San Francisco,2025,1
4458,218.37,0,New Year,Rainy,High,555,84188.0,302.16,22982.19,Laptop,25,600,6,12,Home Appliance,2025-01-27,1364.87,7,Houston,2025,1
4870,92.89,0,None,Sunny,Middle,301,73000.0,466.27,24494.19,Mobile,11,725,2,94,Fashion,2025-01-27,2409.13,9,Houston,2025,1
4958,133.0,0,Black Friday,Snowy,Middle,102,108824.0,112.2,38626.32,Smartwatch,27,330,3,275,Home Appliance,2025-01-27,1926.28,2,Houston,2025,1
4705,494.35,0,New Year,Sunny,High,313,67545.0,463.7,34347.83,Mobile,2,180,9,219,Electronics,2025-01-27,668.88,7,Los Angeles,2025,1
4950,105.79,0,New Year,Rainy,Low,354,42854.0,98.97,43675.62,Laptop,11,448,0,248,Home Appliance,2025-01-27,1259.04,1,Los Angeles,2025,1
1192,35.71,0,Diwali,Cloudy,High,240,75682.0,98.72,36493.72,Smartwatch,23,897,5,187,Grocery,2025-01-27,4440.22,8,San Francisco,2025,1
8782,81.9,0,Diwali,Snowy,High,382,119569.0,32.63,22909.69,TV,18,730,6,18,Home Appliance,2025-01-27,681.62,7,Los Angeles,2025,1
1054,358.44,0,Christmas,Snowy,High,815,144907.0,177.35,32136.8,Laptop,19,910,7,326,Home Appliance,2025-01-27,4251.56,4,New York,2025,1
7871,184.29,0,Black Friday,Cloudy,Middle,532,47627.0,70.31,28285.61,Tablet,11,921,4,41,Fashion,2025-01-27,3888.35,1,New York,2025,1
6141,295.88,0,New Year,Sunny,Low,945,58879.0,398.49,47052.4,Smartwatch,27,165,4,235,Electronics,2025-01-27,4750.84,9,New York,2025,1
4481,231.34,0,Diwali,Snowy,Low,461,105660.0,197.7,8035.06,Smartwatch,13,47,1,312,Grocery,2025-01-27,3180.29,6,Houston,2025,1
6946,411.68,1,Christmas,Cloudy,Middle,280,29450.0,432.21,20928.84,Tablet,11,750,4,154,Fashion,2025-01-27,4946.02,9,Chicago,2025,1
4564,190.12,0,None,Snowy,Low,828,83115.0,344.98,9555.56,Tablet,27,520,9,309,Home Appliance,2025-01-27,4518.46,6,Los Angeles,2025,1
3191,499.8,1,Diwali,Snowy,Middle,986,67790.0,368.4,29518.0,Smartwatch,12,325,4,353,Electronics,2025-01-27,2807.86,7,Chicago,2025,1
4049,18.52,0,None,Rainy,Middle,934,125029.0,163.96,7075.89,Laptop,1,3,6,306,Grocery,2025-01-27,1386.15,6,Houston,2025,1
7598,345.05,0,New Year,Cloudy,Middle,202,122454.0,277.18,12281.7,TV,8,944,7,45,Grocery,2025-01-27,3420.13,8,New York,2025,1
4756,349.66,0,None,Sunny,High,185,105995.0,145.77,22940.38,Laptop,7,446,2,51,Electronics,2025-01-28,2313.86,7,San Francisco,2025,1
7164,301.02,0,Black Friday,Snowy,Middle,404,51973.0,414.51,26171.4,TV,14,186,5,38,Grocery,2025-01-28,2208.85,1,Houston,2025,1
7145,163.53,0,New Year,Sunny,High,420,100747.0,326.48,45051.12,Mobile,4,739,5,349,Grocery,2025-01-28,4668.0,5,Los Angeles,2025,1
9664,354.94,0,Diwali,Snowy,Low,278,145142.0,329.2,18916.2,Laptop,20,889,9,256,Home Appliance,2025-01-28,2453.36,7,Houston,2025,1
5342,267.81,0,Black Friday,Cloudy,Low,122,102381.0,72.26,2772.88,Tablet,21,84,6,261,Home Appliance,2025-01-28,3223.57,5,San Francisco,2025,1
3848,65.91,0,Diwali,Snowy,Middle,830,85580.0,172.89,35169.94,TV,1,678,0,41,Home Appliance,2025-01-28,1250.4,6,Los Angeles,2025,1
9848,98.38,1,Christmas,Cloudy,Middle,464,61001.0,400.79,11934.84,Mobile,19,791,3,214,Electronics,2025-01-28,4251.12,6,Los Angeles,2025,1
6412,434.14,0,Christmas,Snowy,Middle,614,130540.0,137.38,7256.79,Smartwatch,2,521,8,287,Grocery,2025-01-28,1014.1,9,Houston,2025,1
1737,433.17,0,New Year,Sunny,Middle,594,36515.0,298.56,22696.15,Tablet,8,931,8,85,Grocery,2025-01-28,4544.39,6,San Francisco,2025,1
5669,279.43,0,Black Friday,Rainy,Middle,417,29917.0,92.36,11759.71,Mobile,19,543,8,58,Home Appliance,2025-01-28,1983.16,4,Houston,2025,1
3257,352.95,0,Diwali,Sunny,Low,101,118630.0,69.19,42484.84,TV,4,916,2,192,Grocery,2025-01-28,4482.91,8,Chicago,2025,1
1710,62.8,0,None,Rainy,High,578,84879.0,469.85,26040.79,Smartwatch,27,857,3,22,Fashion,2025-01-28,2787.16,9,Los Angeles,2025,1
1763,409.13,1,Christmas,Rainy,High,919,103528.0,459.03,34821.25,Smartwatch,8,302,9,164,Grocery,2025-01-28,241.98,4,Los Angeles,2025,1
1117,265.34,0,Diwali,Rainy,Middle,532,89302.0,255.7,18025.46,Mobile,1,280,1,79,Home Appliance,2025-01-28,1794.02,9,New York,2025,1
6804,20.63,0,Diwali,Rainy,Middle,630,55170.0,140.3,32473.61,Mobile,18,491,5,201,Grocery,2025-01-28,3668.38,8,San Francisco,2025,1
5811,219.61,0,Christmas,Rainy,Middle,954,90286.0,396.18,15142.83,Mobile,6,505,1,57,Electronics,2025-01-28,2532.65,2,San Francisco,2025,1
2003,24.32,0,Christmas,Rainy,High,756,49112.0,487.76,8457.48,Mobile,7,274,3,153,Grocery,2025-01-28,1490.07,9,Los Angeles,2025,1
6048,325.96,0,Black Friday,Sunny,Low,264,47989.0,272.77,32179.52,Tablet,1,711,9,71,Electronics,2025-01-28,291.39,7,Chicago,2025,1
2696,186.06,0,Black Friday,Rainy,High,700,30166.0,146.28,42682.53,Tablet,13,924,5,108,Home Appliance,2025-01-28,3225.92,5,Houston,2025,1
7920,429.97,0,New Year,Snowy,Low,640,58490.0,355.51,7457.39,Laptop,11,903,5,69,Fashion,2025-01-28,1530.47,6,Chicago,2025,1
4622,389.68,0,None,Snowy,Low,712,148052.0,253.65,25472.63,Smartwatch,10,616,8,212,Electronics,2025-01-28,872.13,9,Houston,2025,1
9307,284.17,1,Black Friday,Cloudy,Low,849,66392.0,44.61,37658.14,Laptop,29,146,0,300,Home Appliance,2025-01-28,207.51,4,Houston,2025,1
6561,325.54,0,Black Friday,Snowy,Low,434,120116.0,392.88,8716.53,Laptop,23,8,3,347,Grocery,2025-01-28,349.43,6,Los Angeles,2025,1
9792,122.74,0,New Year,Sunny,Middle,391,114548.0,18.64,13751.91,Smartwatch,18,790,1,122,Home Appliance,2025-01-28,2392.32,9,San Francisco,2025,1
9406,29.44,0,None,Cloudy,High,362,111280.0,5.97,37831.3,Tablet,21,710,0,61,Fashion,2025-01-29,3968.8,2,Los Angeles,2025,1
5976,242.39,0,New Year,Cloudy,Middle,586,130795.0,84.07,24849.26,TV,26,350,1,134,Fashion,2025-01-29,3712.01,2,Los Angeles,2025,1
7452,137.13,0,None,Sunny,Low,588,73598.0,432.92,20351.75,Mobile,29,682,2,197,Fashion,2025-01-29,2893.93,8,Los Angeles,2025,1
1536,249.62,0,None,Snowy,Low,564,142394.0,199.53,11386.89,Tablet,14,557,2,12,Home Appliance,2025-01-29,4262.77,1,New York,2025,1
6624,277.01,1,Christmas,Rainy,High,615,97196.0,448.89,33487.84,Smartwatch,15,793,9,300,Grocery,2025-01-29,4096.8,5,Chicago,2025,1
6315,428.44,0,Christmas,Rainy,Middle,404,53606.0,92.22,42697.48,Smartwatch,4,458,5,185,Home Appliance,2025-01-29,3644.77,4,Houston,2025,1
4079,491.41,0,Christmas,Snowy,Low,181,114059.0,200.4,47452.15,Mobile,22,281,5,12,Home Appliance,2025-01-29,287.33,9,San Francisco,2025,1
4416,226.27,0,Black Friday,Rainy,High,151,117323.0,204.78,31486.29,Smartwatch,25,193,0,52,Fashion,2025-01-29,258.56,4,San Francisco,2025,1
1052,21.15,0,New Year,Rainy,Low,331,65006.0,45.92,40621.35,Tablet,1,264,5,165,Grocery,2025-01-29,4318.79,9,Los Angeles,2025,1
3208,84.43,0,Diwali,Rainy,Middle,511,100213.0,290.14,3633.55,Tablet,17,632,0,344,Home Appliance,2025-01-29,3602.87,1,Chicago,2025,1
6555,213.03,0,None,Cloudy,Middle,342,40118.0,382.0,9431.52,Mobile,6,846,6,224,Home Appliance,2025-01-29,1508.77,6,Chicago,2025,1
4489,239.8,0,Black Friday,Sunny,Low,620,41359.0,466.17,15206.18,Mobile,18,26,1,323,Grocery,2025-01-29,1155.23,2,New York,2025,1
5584,282.23,0,None,Snowy,Middle,449,57928.0,299.94,14094.92,Smartwatch,22,46,6,264,Electronics,2025-01-29,2877.01,5,Chicago,2025,1
2624,384.9,0,None,Snowy,Middle,320,68353.0,159.01,49294.88,Smartwatch,27,208,4,78,Electronics,2025-01-29,322.95,8,Los Angeles,2025,1
2318,456.91,1,New Year,Snowy,Low,290,33377.0,472.52,36788.61,TV,1,462,6,82,Grocery,2025-01-29,895.01,6,Houston,2025,1
2262,190.06,0,None,Cloudy,Middle,253,85411.0,107.17,16644.91,Mobile,25,92,9,358,Electronics,2025-01-29,944.08,4,San Francisco,2025,1
9152,94.41,0,Black Friday,Cloudy,High,613,72409.0,227.55,46055.56,Tablet,27,201,5,321,Home Appliance,2025-01-29,2540.44,7,Houston,2025,1
8351,342.78,0,Christmas,Sunny,Middle,917,43773.0,389.56,4316.17,Laptop,26,542,2,337,Home Appliance,2025-01-29,3897.01,7,Houston,2025,1
8823,365.79,0,Diwali,Cloudy,Low,525,98977.0,59.53,47895.41,Laptop,10,111,8,342,Grocery,2025-01-29,4857.99,4,San Francisco,2025,1
4839,286.65,0,Diwali,Rainy,Low,217,85615.0,247.57,32375.44,TV,5,84,5,318,Grocery,2025-01-29,180.14,3,Los Angeles,2025,1
7468,345.61,0,Diwali,Cloudy,Middle,704,133017.0,187.29,2363.95,Mobile,25,15,2,101,Grocery,2025-01-29,1613.28,6,Los Angeles,2025,1
7657,439.03,0,Christmas,Sunny,Low,201,149634.0,334.54,24111.85,Smartwatch,17,367,3,128,Home Appliance,2025-01-29,4568.08,5,Chicago,2025,1
6262,455.96,0,Black Friday,Sunny,Low,940,83940.0,314.03,1689.89,Mobile,12,173,2,200,Home Appliance,2025-01-29,520.48,2,San Francisco,2025,1
6243,395.87,0,Black Friday,Snowy,High,313,24685.0,42.94,21461.83,TV,17,734,8,128,Electronics,2025-01-29,3895.22,4,New York,2025,1
1077,387.14,0,Diwali,Cloudy,Low,817,93855.0,467.79,13357.02,Tablet,14,498,3,211,Home Appliance,2025-01-30,2342.09,1,New York,2025,1
6313,337.86,0,Christmas,Cloudy,Middle,910,132693.0,77.11,19752.41,Laptop,23,447,6,286,Home Appliance,2025-01-30,3445.22,5,Los Angeles,2025,1
4438,146.53,0,Christmas,Snowy,Low,937,51932.0,128.16,41893.74,Smartwatch,1,380,8,158,Home Appliance,2025-01-30,3392.53,7,Houston,2025,1
9409,22.37,0,Diwali,Snowy,High,415,90520.0,84.95,21970.91,TV,18,966,6,178,Fashion,2025-01-30,729.31,7,San Francisco,2025,1
7589,70.05,1,New Year,Cloudy,High,738,111553.0,72.78,33618.97,TV,7,250,2,141,Fashion,2025-01-30,3941.2,8,New York,2025,1
4003,246.26,0,New Year,Rainy,High,936,66917.0,74.28,44831.24,Smartwatch,14,715,8,321,Electronics,2025-01-30,2424.58,5,New York,2025,1
9387,401.07,0,Black Friday,Snowy,Low,957,139681.0,213.25,29397.52,Smartwatch,14,98,5,181,Fashion,2025-01-30,3517.68,1,Houston,2025,1
1161,173.27,0,Christmas,Sunny,High,230,100808.0,184.25,30177.86,Laptop,2,215,3,57,Fashion,2025-01-30,2069.85,7,Chicago,2025,1
9026,226.37,0,Black Friday,Snowy,Low,137,75269.0,155.83,12979.5,Smartwatch,16,405,0,57,Home Appliance,2025-01-30,977.48,9,Los Angeles,2025,1
2745,335.56,0,None,Cloudy,High,840,121801.0,479.38,22310.21,TV,16,52,3,116,Grocery,2025-01-30,1704.41,2,Houston,2025,1
1757,350.35,1,New Year,Rainy,Low,659,119325.0,241.49,5334.08,Mobile,28,284,9,252,Grocery,2025-01-30,4722.75,9,Chicago,2025,1
2516,393.26,1,New Year,Sunny,Low,573,82416.0,242.55,32660.85,Laptop,18,725,4,197,Home Appliance,2025-01-30,59.87,8,Houston,2025,1
8417,126.71,0,Black Friday,Cloudy,Low,231,24833.0,134.94,39278.47,Smartwatch,23,7,2,318,Grocery,2025-01-30,1527.49,5,Chicago,2025,1
1134,492.71,0,New Year,Cloudy,Low,252,47453.0,436.95,14721.95,Laptop,17,544,5,325,Electronics,2025-01-30,666.22,7,Chicago,2025,1
1860,55.16,1,None,Snowy,High,170,24021.0,421.86,47476.07,Smartwatch,27,605,3,266,Home Appliance,2025-01-30,2048.75,7,Los Angeles,2025,1
6144,259.15,0,Diwali,Snowy,Middle,984,57895.0,120.03,14157.07,Tablet,4,922,2,352,Home Appliance,2025-01-30,3715.2,7,New York,2025,1
1059,494.64,0,Christmas,Sunny,Middle,185,59889.0,241.48,37127.58,Laptop,26,38,7,213,Home Appliance,2025-01-30,2359.25,7,Houston,2025,1
9914,164.09,0,New Year,Sunny,High,998,111823.0,81.16,36280.96,Laptop,17,737,3,86,Electronics,2025-01-30,2448.15,7,New York,2025,1
9413,74.81,0,New Year,Cloudy,Middle,254,24358.0,304.77,16279.84,Smartwatch,22,206,0,236,Grocery,2025-01-30,530.74,6,Los Angeles,2025,1
1937,187.71,1,Christmas,Rainy,High,789,120151.0,226.44,35668.73,Tablet,22,579,8,228,Fashion,2025-01-30,3370.67,6,New York,2025,1
9812,34.62,0,Christmas,Sunny,Middle,878,43254.0,369.24,2902.34,Tablet,25,755,7,286,Grocery,2025-01-30,2931.85,5,Houston,2025,1
1174,379.2,0,Diwali,Snowy,Low,285,115151.0,203.32,11609.12,TV,17,287,8,196,Electronics,2025-01-30,1498.43,4,Chicago,2025,1
3855,390.1,1,Christmas,Sunny,Low,290,24356.0,66.83,41987.2,Mobile,6,967,8,263,Grocery,2025-01-30,1370.18,5,San Francisco,2025,1
6566,418.52,0,Black Friday,Sunny,Middle,394,129543.0,407.22,18235.77,Smartwatch,29,376,2,43,Home Appliance,2025-01-30,1651.26,6,New York,2025,1
5900,5.71,0,Diwali,Sunny,Middle,894,24351.0,462.53,41153.99,Smartwatch,26,758,7,223,Grocery,2025-01-31,1722.6,1,San Francisco,2025,1
7245,447.06,0,Diwali,Rainy,Middle,347,90861.0,277.41,29927.58,TV,16,528,8,271,Grocery,2025-01-31,2955.05,7,Chicago,2025,1
4553,69.11,1,Christmas,Cloudy,High,978,110794.0,451.3,3292.95,Mobile,18,482,0,144,Fashion,2025-01-31,903.77,2,New York,2025,1
7954,374.45,1,None,Sunny,Low,811,69973.0,193.9,43927.08,Tablet,16,955,4,282,Electronics,2025-01-31,1673.03,6,New York,2025,1
6194,13.82,0,Diwali,Cloudy,Low,660,87453.0,229.03,11319.47,Smartwatch,7,892,5,327,Electronics,2025-01-31,1436.64,4,New York,2025,1
2027,100.16,0,Black Friday,Cloudy,Low,319,114587.0,307.08,24963.26,Tablet,22,439,8,123,Grocery,2025-01-31,850.97,5,San Francisco,2025,1
4451,244.8,0,Christmas,Snowy,Low,593,32926.0,204.49,1658.92,Tablet,28,286,7,150,Electronics,2025-01-31,1282.34,1,New York,2025,1
3220,14.65,0,Black Friday,Sunny,Low,842,48270.0,179.96,37239.67,Laptop,25,663,5,345,Fashion,2025-01-31,3185.0,1,New York,2025,1
9690,292.86,0,Diwali,Cloudy,Low,667,129741.0,386.09,34475.23,Smartwatch,8,166,6,192,Grocery,2025-01-31,1089.47,2,Chicago,2025,1
6104,123.08,0,New Year,Rainy,Low,828,113105.0,246.47,12705.73,Tablet,7,170,9,174,Fashion,2025-01-31,993.37,7,Chicago,2025,1
3241,162.17,0,Black Friday,Rainy,Middle,305,141361.0,241.9,11702.23,Laptop,22,372,2,78,Grocery,2025-01-31,1380.88,7,Houston,2025,1
8718,413.0,0,New Year,Snowy,Low,263,35552.0,176.0,40738.41,Laptop,19,757,8,270,Grocery,2025-01-31,3832.77,7,Chicago,2025,1
3622,146.87,0,Black Friday,Cloudy,Low,631,125842.0,101.31,2889.54,Smartwatch,15,70,3,33,Electronics,2025-01-31,1201.89,9,Los Angeles,2025,1
2030,165.23,0,Christmas,Snowy,Low,673,149883.0,255.45,43670.02,Smartwatch,28,153,0,341,Electronics,2025-01-31,628.93,7,Houston,2025,1
1666,58.18,0,Christmas,Snowy,Middle,673,90785.0,266.52,37802.29,Mobile,5,261,6,284,Fashion,2025-01-31,4970.34,2,Houston,2025,1
3256,282.06,0,Black Friday,Rainy,Low,889,52710.0,55.71,32099.93,Tablet,5,257,9,242,Fashion,2025-01-31,4993.97,6,Houston,2025,1
6360,267.92,0,New Year,Snowy,High,376,48218.0,197.91,7364.77,Tablet,5,363,8,186,Electronics,2025-01-31,935.35,4,New York,2025,1
2981,251.11,0,Black Friday,Rainy,High,893,117497.0,132.61,34471.6,TV,6,929,1,153,Grocery,2025-01-31,1305.68,9,New York,2025,1
5944,16.94,0,Black Friday,Sunny,High,756,98471.0,313.89,25792.51,Tablet,7,293,5,118,Home Appliance,2025-01-31,336.79,6,Houston,2025,1
5149,487.45,0,New Year,Snowy,High,303,95920.0,172.52,30274.16,Laptop,12,444,3,283,Home Appliance,2025-01-31,3278.91,2,New York,2025,1
5649,411.19,1,Black Friday,Snowy,Middle,621,97684.0,48.05,41726.65,TV,12,778,1,92,Electronics,2025-01-31,2364.33,1,Los Angeles,2025,1
5869,480.45,0,Diwali,Rainy,Low,516,141240.0,361.8,30409.35,TV,4,108,4,157,Grocery,2025-01-31,418.32,4,New York,2025,1
6621,146.44,0,Christmas,Rainy,Middle,739,115726.0,107.75,21388.53,Smartwatch,17,738,7,87,Fashion,2025-01-31,2478.5,3,San Francisco,2025,1
2780,303.0,1,Christmas,Cloudy,High,190,111321.0,138.35,41555.75,Tablet,10,192,8,145,Electronics,2025-01-31,2041.03,4,Los Angeles,2025,1
8593,231.04,1,Black Friday,Snowy,Middle,326,78104.0,339.06,3620.51,Smartwatch,18,662,7,74,Fashion,2025-02-01,1157.72,1,San Francisco,2025,2
2421,259.32,0,Black Friday,Sunny,High,325,103164.0,151.96,41497.65,Tablet,4,350,5,132,Electronics,2025-02-01,3977.34,9,Chicago,2025,2
6260,259.31,0,None,Rainy,Middle,220,48907.0,70.38,18189.0,TV,28,211,7,276,Electronics,2025-02-01,3986.05,2,Los Angeles,2025,2
9454,467.98,0,New Year,Snowy,Low,391,139055.0,436.74,6157.01,TV,3,335,8,237,Electronics,2025-02-01,4569.09,4,San Francisco,2025,2
6263,189.75,0,Diwali,Snowy,Low,831,51021.0,420.36,18258.6,TV,3,47,1,68,Home Appliance,2025-02-01,4788.81,9,Los Angeles,2025,2
6962,457.5,0,Diwali,Sunny,Middle,277,122849.0,148.81,34593.14,TV,2,961,1,176,Fashion,2025-02-01,4815.45,9,Los Angeles,2025,2
7127,147.01,0,None,Sunny,Low,525,140365.0,160.39,29777.53,Smartwatch,14,215,0,73,Home Appliance,2025-02-01,4350.19,2,San Francisco,2025,2
8002,107.65,0,Black Friday,Sunny,Low,913,132031.0,257.99,8981.4,TV,26,201,4,119,Fashion,2025-02-01,2713.39,1,Los Angeles,2025,2
5596,433.55,0,Diwali,Sunny,High,537,52610.0,75.28,26055.01,TV,10,845,3,146,Electronics,2025-02-01,1945.52,6,San Francisco,2025,2
3751,132.15,0,Black Friday,Sunny,Middle,790,51143.0,310.72,26756.62,Smartwatch,14,677,3,174,Fashion,2025-02-01,1763.13,2,Los Angeles,2025,2
7009,279.66,0,Black Friday,Sunny,High,154,39188.0,113.61,17931.88,Laptop,3,232,6,216,Grocery,2025-02-01,2636.69,7,San Francisco,2025,2
5691,465.8,0,Diwali,Snowy,High,954,113349.0,255.97,49469.92,Tablet,22,821,5,351,Home Appliance,2025-02-01,4980.27,7,Houston,2025,2
3408,441.17,1,Black Friday,Cloudy,Low,473,75519.0,270.14,6103.78,Mobile,3,369,7,339,Home Appliance,2025-02-01,215.67,2,San Francisco,2025,2
9674,422.35,0,Diwali,Rainy,High,346,57217.0,96.04,39991.94,Mobile,2,457,6,309,Home Appliance,2025-02-01,194.72,3,Houston,2025,2
8885,91.63,0,Diwali,Sunny,High,799,66452.0,328.76,44523.36,Tablet,10,443,6,83,Electronics,2025-02-01,4239.89,9,San Francisco,2025,2
9638,372.71,0,Christmas,Sunny,Low,339,117366.0,317.64,22921.71,Mobile,29,363,5,50,Fashion,2025-02-01,4107.58,6,Chicago,2025,2
3799,173.79,0,Christmas,Rainy,High,516,55288.0,136.23,26497.31,Laptop,7,129,3,20,Fashion,2025-02-01,2281.71,4,Los Angeles,2025,2
6218,441.25,0,Christmas,Rainy,High,268,22511.0,16.73,7809.63,TV,20,961,2,207,Electronics,2025-02-01,1420.37,1,Los Angeles,2025,2
7526,81.74,0,Diwali,Rainy,High,956,93480.0,317.3,36021.96,Laptop,6,129,8,312,Grocery,2025-02-01,3245.11,5,Houston,2025,2
7579,195.06,0,Christmas,Snowy,Low,155,140289.0,62.93,20481.0,Mobile,23,991,5,337,Fashion,2025-02-01,3848.16,7,Chicago,2025,2
6738,158.27,1,Diwali,Rainy,Middle,879,141397.0,36.31,47775.29,TV,23,424,9,335,Grocery,2025-02-01,1450.88,6,San Francisco,2025,2
7391,39.64,0,Christmas,Rainy,Low,774,28025.0,416.23,19099.42,Tablet,9,334,5,147,Electronics,2025-02-01,1003.03,9,San Francisco,2025,2
6784,348.22,0,Christmas,Sunny,Middle,396,94543.0,169.39,8793.61,Mobile,16,234,2,242,Electronics,2025-02-01,4932.03,3,Houston,2025,2
6072,104.78,0,Diwali,Rainy,Middle,413,121683.0,208.39,46120.06,Smartwatch,26,114,2,97,Electronics,2025-02-01,3501.61,1,Chicago,2025,2
4612,261.06,1,Black Friday,Rainy,Middle,316,108276.0,498.86,28460.98,Smartwatch,23,427,9,327,Electronics,2025-02-02,1719.32,6,Los Angeles,2025,2
6614,172.62,0,New Year,Sunny,High,143,28394.0,32.65,47928.16,Smartwatch,11,53,1,86,Electronics,2025-02-02,3779.12,8,San Francisco,2025,2
5306,299.9,0,Christmas,Sunny,Middle,970,82297.0,499.83,15177.15,TV,21,917,5,166,Home Appliance,2025-02-02,1625.37,2,Chicago,2025,2
7184,271.3,0,Christmas,Rainy,Low,831,109553.0,281.99,36833.46,TV,24,572,9,307,Electronics,2025-02-02,1561.95,1,Chicago,2025,2
4564,221.52,1,Christmas,Snowy,High,150,102140.0,200.13,14595.47,Tablet,22,417,7,242,Grocery,2025-02-02,2426.63,6,Los Angeles,2025,2
5003,6.37,0,None,Cloudy,High,798,102758.0,113.61,25156.62,Mobile,9,346,3,273,Electronics,2025-02-02,3277.24,6,Chicago,2025,2
9720,393.48,0,Diwali,Cloudy,Middle,225,101017.0,224.91,17829.35,Mobile,8,920,0,269,Electronics,2025-02-02,349.35,3,Houston,2025,2
6092,255.44,0,Diwali,Cloudy,Low,697,26342.0,364.48,3350.95,TV,13,916,4,66,Electronics,2025-02-02,2469.34,8,Chicago,2025,2
5694,453.63,0,Black Friday,Cloudy,Low,257,74926.0,215.14,49148.21,Laptop,19,625,1,9,Home Appliance,2025-02-02,1121.8,1,Houston,2025,2
2151,300.19,0,None,Snowy,Low,275,109940.0,69.9,36074.22,Mobile,13,781,7,286,Fashion,2025-02-02,1720.03,2,San Francisco,2025,2
7874,25.65,0,Black Friday,Sunny,High,697,70974.0,425.02,33690.94,TV,28,433,1,235,Fashion,2025-02-02,1451.68,1,Chicago,2025,2
6877,278.18,0,New Year,Snowy,High,498,24494.0,342.05,35189.71,TV,17,456,4,286,Grocery,2025-02-02,1263.82,6,New York,2025,2
3811,106.68,0,Christmas,Rainy,High,871,118798.0,235.47,30543.78,Laptop,18,835,0,281,Home Appliance,2025-02-02,4899.0,6,Chicago,2025,2
